0,1,2
$L_{rec}$,$L_{KLD}$,$L_{total}$
0.14527951316114215,218.18000748388877,218.32528699704994
0.15148749356531394,72.97081138514265,72.95782345333879
0.1498325761989199,87.97418975830078,87.96924480854928
